_id,name,latitude,longitude,rating
56f415503d242c76c1bb75d8,tgi-fridays-upper-marlboro-2,38.9043299853802,-76.8473166972399,2.0
56f415503d242c76c1bb75d9,chevys-fresh-mex-greenbelt,38.9937324523926,-76.8789215087891,2.5
56f415503d242c76c1bb75da,tgi-fridays-greenbelt-3,38.997379,-76.894501,2.5
56f415503d242c76c1bb75db,vino-301-wine-concierge-bowie,38.9861183166504,-76.7814712524414,4.5
56f415503d242c76c1bb75dc,klink-alcohol-delivery-washington,38.98139,-77.03206,4.0
56f4155b3d242c76c1bb75dd,olive-garden-italian-restaurant-bowie-2,38.9457499,-76.73468,2.5
56f4155b3d242c76c1bb75de,duclaw-brewing-co-bowie,38.9450187683105,-76.7338104248047,2.5
56f4155b3d242c76c1bb75df,applebees-bowie,38.9457817,-76.7182922,2.5
56f4155b3d242c76c1bb75e0,chilis-bowie,38.94526,-76.71918,2.5
56f4155b3d242c76c1bb75e1,rips-wine-and-spirit-shop-bowie,38.94277,-76.717039,4.0
56f4155b3d242c76c1bb75e2,rips-country-inn-bowie,38.9427681,-76.717041,3.5
56f4155b3d242c76c1bb75e3,vino-301-wine-concierge-bowie,38.9861183166504,-76.7814712524414,4.5
56f415653d242c76c1bb75e4,alcoholic-beverage-control-department-sterling,39.0201416,-77.3739929,3.0
56f415653d242c76c1bb75e5,starbucks-sterling-12,39.0344399,-77.3982,4.0
56f415653d242c76c1bb75e6,sahara-restaurant-and-lounge-sterling-3,39.0156459,-77.3779179,3.5
56f415653d242c76c1bb75e7,total-wine-and-more-sterling,39.0268478,-77.3985062,4.0
56f415703d242c76c1bb75e8,quench-rockville,39.0915044,-77.2042947,3.5
56f415703d242c76c1bb75e9,klink-alcohol-delivery-washington,38.98139,-77.03206,4.0
56f415703d242c76c1bb75ea,vino-301-wine-concierge-bowie,38.9861183166504,-76.7814712524414,4.5
56f4157b3d242c76c1bb75eb,the-wine-harvest-potomac,39.0612149,-77.1577815,4.0
56f4157b3d242c76c1bb75ec,the-bottle-shop-rockville-3,39.0619351375627,-77.1583882516547,4.5
56f4157b3d242c76c1bb75ed,rollins-deli-rockville,39.0586629509926,-77.1245685964823,1.5
56f4157b3d242c76c1bb75ee,the-beer-and-wine-cellar-rockville-2,39.0632015268049,-77.1277582782837,5.0
56f4157b3d242c76c1bb75ef,trader-joes-rockville,39.0571265803462,-77.1224753642558,4.0
56f4157b3d242c76c1bb75f0,rockville-ale-house-rockville,39.0663789957762,-77.1279387921095,3.5
56f4157b3d242c76c1bb75f1,hooters-rockville,39.0636711,-77.1249695,2.5
56f4157b3d242c76c1bb75f2,world-market-rockville-2,39.0577617287636,-77.1206633001566,3.5
56f4157b3d242c76c1bb75f3,crave-bethesda-2,39.0228386,-77.1468811,3.0
56f4157b3d242c76c1bb75f4,del-friscos-grille-north-bethesda-2,39.051718,-77.117901,3.5
56f4157b3d242c76c1bb75f5,ipic-theaters-north-bethesda-2,39.0503844,-77.1177115,3.5
56f4157b3d242c76c1bb75f6,gillys-craft-beer-and-fine-wine-rockville-3,39.0584693,-77.1189424,4.5
56f4157b3d242c76c1bb75f7,maui-wowi-dc-bethesda-8,39.0247016,-77.1492005,5.0
56f4157b3d242c76c1bb75f8,maruichi-grocery-rockville,39.0717659,-77.1331711,4.0
56f4157b3d242c76c1bb75f9,the-cheesecake-factory-bethesda,39.02284,-77.14688,3.0
56f4157b3d242c76c1bb75fa,lolli-and-pops-bethesda-2,39.0241210646684,-77.1459568664432,4.5
56f4157b3d242c76c1bb75fb,westfield-montgomery-bethesda,39.0241209,-77.1459575,3.5
56f4157b3d242c76c1bb75fc,penzeys-rockville,39.0727272,-77.1334457,4.5
56f4157b3d242c76c1bb75fd,belby-discount-beer-and-wine-rockville,39.0753100652538,-77.136812210083,4.5
56f4157b3d242c76c1bb75fe,montgomery-county-liquor-and-wine-montrose-rockville,39.0546837,-77.1175995,3.5
56f4157b3d242c76c1bb75ff,sams-hookah-bar-and-cafe-rockville,39.075674,-77.1367099,4.0
56f4157b3d242c76c1bb7600,tea-do-rockville,39.07597,-77.13711,4.0
56f4157b3d242c76c1bb7601,montgomery-county-liquor-and-wine-pike-rockville-2,39.076244,-77.137466,4.0
56f4157b3d242c76c1bb7602,moms-organic-market-rockville,39.0531807,-77.1116409,4.5
56f4157b3d242c76c1bb7603,georgetown-square-beer-and-wine-shop-bethesda,39.0259011318889,-77.1265498586273,4.5
56f4157b3d242c76c1bb7604,not-your-average-joes-bethesda,39.02516,-77.12681,3.5
56f4157b3d242c76c1bb7605,bertrams-inkwell-rockville,39.0414886474609,-77.1118011474609,4.5
56f4157b3d242c76c1bb7606,seasons-52-north-bethesda,39.042779223861,-77.111325430239,3.5
56f4157b3d242c76c1bb7607,dietles-tavern-rockville,39.0389265676974,-77.1093552932575,4.0
56f4157b3d242c76c1bb7608,gordon-biersch-brewery-restaurant-rockville,39.0850404649973,-77.150761038065,3.0
56f4157b3d242c76c1bb7609,buffalo-wild-wings-rockville,39.0858383450512,-77.1512124297264,3.0
56f4157b3d242c76c1bb760a,dawsons-market-rockville,39.085991,-77.15242,4.0
56f4157b3d242c76c1bb760b,visarts-at-rockville-rockville,39.0860718601351,-77.1520722333063,4.0
56f4157b3d242c76c1bb760c,la-canela-rockville,39.0857582,-77.1517715,4.0
56f4157b3d242c76c1bb760d,fm-karaoke-rockville,39.07415,-77.11436,4.0
56f4157b3d242c76c1bb760e,grosvenor-market-rockville,39.0280495,-77.1066284,4.5
56f4157b3d242c76c1bb760f,promenade-market-and-deli-bethesda,39.0146599,-77.1065674,4.0
56f4157b3d242c76c1bb7610,montgomery-county-liquor-and-wine-rockville-2,39.0980109,-77.193467,3.5
